,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
2019-06-28,0.103494827,9.688883106,4.501683027,0.016202085,0.783585967,14.35781922,15.3668726,5.716243243,1.308722352,0.209159414,0.165240688,0.201808861,0.749172424,0.913659597,6.830183487,1.81013058,2.050008591,3.451640246,3.022018693,0.472544671,0.270272807,7.111783229,21.57559689,49.09986764,149.7765942
2019-06-29,52.61375004,36.36426629,34.60130756,68.54993195,84.37352541,130.442889,161.1046054,145.0544339,99.10944573,98.96631723,138.0481216,176.4826748,305.9114991,399.2261999,399.8128703,531.0008494,586.3317381,507.2628673,491.9336281,560.9819572,545.5469717,497.8446232,370.8513529,425.2788286,6847.694655
2019-06-30,321.468663,297.3948826,252.2744152,222.9759314,192.8326666,97.34087649,50.76558057,51.54412192,43.78122005,22.96184352,6.08792585,1.861094217,1.914055123,11.6630893,12.80179265,5.959026371,5.131884818,8.637808403,13.69489854,12.01743501,4.583259344,0.760060564,1.551644684,2.01005414,1642.01423
2019-07-01,2.401624701,3.838483937,2.342995789,2.190803922,16.01905645,10.57383953,10.42785736,1.708139757,3.16030836,0.493491782,0.418131207,4.501244233,17.54070882,19.96573788,13.30147899,8.192974321,11.73490019,21.1594569,43.49011513,20.37101696,5.173040656,0.448262727,0,0,219.4536696
2019-07-02,0.846820701,2.144706358,11.86067364,12.52891129,6.881803802,7.466582864,24.68433335,3.836834678,0.899457807,0.963237251,7.741328342,4.639182865,0.823691726,4.911274397,3.310735973,0.527808488,0.926378567,7.174654823,11.69012808,9.280169324,10.78563171,6.662803301,4.53944956,0.283733187,145.4103321
2019-07-03,0.159082444,1.15551672,0.59750711,0.220749625,6.09172066,26.25159002,40.38670774,45.49880749,24.90659606,8.776954475,9.801238543,0.794900796,4.851910127,7.251909778,6.064264269,4.890236501,6.903782835,0.429778914,0.150618261,0.29922715,5.673332229,14.5779969,54.91140783,56.50424164,327.1500781
2019-07-04,38.68425112,35.79053878,34.67017701,66.07213869,102.3065765,106.2961538,52.06413803,20.82777111,22.86812926,29.90033041,15.0000712,6.946221767,1.272538502,8.933891368,7.159663204,0.811741402,0.238806748,0.610353178,1.127878759,5.243205307,11.05039387,10.7447331,5.323955481,6.016729277,589.9603878
2019-07-05,3.335801694,1.056697317,3.250560691,1.615790293,0,0,0.547953665,0,0.009260063,0.556148519,2.795994463,1.124643789,0.360234627,2.026501345,0.102223838,1.469311825,6.176767988,3.915950723,0.350139342,6.319321521,5.612936038,3.335656438,8.043209438,6.433068994,58.43817261
2019-07-06,2.358568432,2.329081484,12.47387444,18.72469267,19.2060223,38.27125531,69.56731939,74.55360332,86.65476626,118.506071,156.1695998,124.0425056,131.870358,149.5593883,125.2794806,102.0365579,151.5753495,119.4165138,112.7074495,93.76713354,103.449462,75.13067172,65.28541156,74.47958031,2027.414717
2019-07-07,69.53437051,118.711254,121.2101276,150.6268285,148.1886356,195.0345311,148.0901309,142.333443,170.2514661,203.5954962,218.5645885,254.1529402,235.1774662,192.2610029,179.3247517,122.2791051,118.5572253,156.2067158,137.8064431,132.4386354,215.1896948,208.9527515,158.26235,150.9019431,3947.651897
2019-07-08,199.5658918,113.1503559,160.6437539,198.2410248,182.8431582,196.9379523,187.124597,250.0804701,315.3580712,266.619231,179.8381436,110.7294394,111.9932928,130.6267134,106.310295,99.33446225,130.2356936,114.1177814,104.6512881,91.49494394,93.65404274,63.94127098,24.83828039,38.41497089,3470.745125
2019-07-09,27.88227509,29.1644368,40.1441546,98.6840366,156.3658073,150.499439,98.05529039,57.75502807,24.24655023,51.20589054,72.40232716,66.9594646,96.19047097,164.803099,187.0767534,163.6141855,125.4979636,214.4038241,235.8381294,197.0857623,178.4509982,189.3588839,175.0615759,155.5092363,2956.255583
2019-07-10,109.7482843,180.0393351,268.0199246,269.1906114,337.0768692,383.0635338,420.4625758,467.9135046,498.1451153,475.111482,502.160306,482.6671189,519.9844787,533.1801872,475.3708879,498.8434511,561.9505962,554.9203499,465.4047324,365.9518655,333.8248166,363.5410442,405.5737525,388.5007223,9860.645545
2019-07-11,382.7872964,301.6199318,257.082107,177.3687691,121.5166478,131.2077158,238.0659584,362.7208931,392.3854974,346.3715278,299.2421956,237.6504963,242.8870228,287.8312312,280.9572137,359.794825,311.324793,295.2457459,293.6702702,215.6735029,123.7715882,51.39492596,65.54190019,114.5686194,5890.680675
2019-07-12,74.42845629,40.39804678,26.48029846,34.50447029,34.99732355,44.76902068,44.69452256,30.65946194,25.58306185,23.62333586,34.63288256,33.74994458,13.27072106,9.051097747,5.818091836,3.234279926,0.383899233,0.994240307,0.304020594,0.07434681,0.001525187,1.373288598,9.227281046,10.53076511,502.7843829
2019-07-13,27.32551529,22.16657353,7.980035227,8.319785746,8.447423314,18.84112435,5.815900893,14.23513851,23.45472402,48.74769774,39.84633159,36.70756952,45.63019145,47.19816835,49.77452379,86.35164141,74.91862232,65.26015822,62.54452658,33.33161668,35.61338105,3.042953699,0.68870663,2.826461888,769.0687718
2019-07-14,33.1463337,51.08008682,70.57643632,109.8511285,108.1251313,114.0664092,124.8384686,105.6014795,70.57585227,60.08632471,71.27493864,71.36383223,57.98862679,68.74823954,46.93771847,17.99229428,8.159665328,1.125951092,0.321560244,1.858912352,2.92926675,2.673144288,0.396040205,0,1199.717841
2019-07-15,0,0.289785516,1.337225795,2.302548074,1.173401352,0.515086492,0,0,0.013073031,0.031593158,0.047389737,2.76228299,15.32897594,19.78953037,9.093830216,10.11964855,14.32168379,21.34466422,12.24578636,9.325507321,15.88749395,4.393077008,1.768242411,0.082723234,142.1735495
2019-07-16,0.141442931,0.421060534,0,0.212920937,1.193567712,0.357256881,0.748249444,0.876123052,0.811435759,3.451646298,15.33069178,30.97021273,49.99174188,62.03400354,44.21059346,32.95185724,30.72017588,24.22340915,18.00530073,7.408598525,14.49132755,21.49896532,30.07118766,34.66449993,424.7862689
2019-07-17,41.67161115,53.41457606,34.16965847,25.15602464,30.71297059,36.90256043,45.4354275,51.64846105,66.9110036,62.23353975,69.72672866,81.65165685,67.99826518,54.56638573,53.06211565,31.17295062,15.96119619,25.17273815,28.8557196,21.54547445,38.14833251,45.72732528,21.1356894,3.035025148,1006.015437
2019-07-18,16.429825,37.88391836,20.79414134,19.47247608,18.6374544,42.84938834,107.0800302,193.1403761,211.6101931,233.5944856,208.2808795,221.8272175,261.3063271,230.4188285,177.306073,177.5819836,118.2017206,97.52695838,105.7580866,243.2101839,204.188004,193.564717,108.4068945,54.93423419,3304.004397
2019-07-19,33.30736499,50.53188199,19.01639677,35.33487405,41.31919008,208.5544478,415.9648419,446.3282451,128.1099491,31.70728352,61.1217723,108.2657602,150.6436812,165.9035668,193.625785,164.3148727,203.7161282,265.8370189,378.6272068,563.3601685,594.3792205,510.9209707,423.8238729,385.9610046,5580.675505
2019-07-20,396.8688722,408.8147233,346.9517404,299.5338876,353.1570179,351.3785168,396.2307993,411.943266,403.4589658,410.8292531,539.4845625,584.6400819,568.0791422,526.2324493,475.3823843,423.9121038,364.4049628,380.242634,404.0417113,373.9286022,353.4989956,306.6442879,253.1866525,279.4224066,9612.268019
2019-07-21,232.0332601,224.8794979,238.1465119,210.1225911,186.7095828,200.1655475,137.0000882,89.94762668,83.67469928,104.5543842,65.01837675,37.32022561,27.23417959,38.27428753,32.31351506,18.65176816,17.58403139,17.82413031,16.47813772,21.23873938,16.34946823,23.74504214,37.60008531,41.61982137,2118.485598
2019-07-22,53.11733408,62.92284557,112.4918323,108.1774204,82.21098889,39.13889905,59.70221969,31.21639727,15.4514418,30.68612245,26.74414974,28.75370759,46.18699968,63.53558034,54.12591235,53.04717548,44.20601185,36.39134743,33.60597783,67.61735882,89.65837074,62.35734922,93.70717916,113.34479,1408.397412
2019-07-23,117.8115299,109.7702784,104.5238139,117.7242795,138.4864253,107.8194614,106.069143,101.4600039,84.20109455,103.7335674,95.97362812,106.8509617,99.87954106,194.0008206,222.0401264,149.8870977,119.3911031,127.0380454,127.7102564,160.3828107,162.0256912,115.1003286,116.4163228,133.4332601,3021.729591
2019-07-24,128.3274547,176.8094794,223.9692911,193.0976406,188.3498003,164.9451018,210.2713695,200.3597062,229.795369,188.4349323,137.8442126,150.3961924,206.7386552,234.2125101,222.0914622,183.0232786,158.3742454,186.050357,183.374356,269.2051673,253.4612164,146.5055192,87.95566597,53.78033344,4377.373317
2019-07-25,99.90941535,116.0874635,102.3886824,113.3884606,119.6186283,133.4838636,155.7461547,153.9582937,160.153954,163.3176123,137.9997514,113.3962348,99.99408138,139.5321285,128.8752662,80.97692504,54.10049862,55.02623867,86.18656111,146.1871697,183.1290612,153.7284504,101.8048021,81.02123414,2880.010932
2019-07-26,131.9433612,178.4025614,196.134775,193.8632784,176.1907922,150.8729797,130.1527373,131.0921859,125.287158,139.381825,163.0587239,198.3572174,166.7975502,193.8201253,217.9692391,210.0505381,192.5003423,98.41226584,50.90081684,88.59495231,81.41860889,101.1469502,120.691213,156.2384632,3593.278661
2019-07-27,145.8737892,81.89131395,60.4139282,119.3074811,135.5341506,121.2423895,129.8119791,137.0306162,150.7995438,135.344976,142.9751593,134.4343032,112.6971242,148.6282344,198.6078868,151.8346797,149.2584907,207.5650524,285.7789893,341.8240498,376.0746279,287.1356401,268.6535611,323.6143559,4346.332322
2019-07-28,397.7696675,404.4373339,375.0274963,287.7111288,395.8840311,340.1986242,285.7850628,326.8625017,362.9314083,453.3935162,465.7891734,369.8125826,368.3034677,418.0405638,363.7561924,338.9653381,342.1116504,312.498615,227.0959001,275.5723143,312.157878,291.8078747,274.1281045,212.9662931,8203.006719
2019-07-29,217.4957018,190.1544535,204.1161084,147.9564107,85.54973201,75.22737583,61.27539251,62.64283759,89.43565108,133.0050245,119.3325771,119.2627665,126.0734221,179.2867068,181.1891687,120.2152033,116.8386785,143.5857939,190.7029397,226.829177,240.6693375,226.9833904,202.7083094,236.528682,3697.064841
2019-07-30,255.2208887,295.7396976,288.1431471,243.2889883,176.9293337,143.2598458,116.2702135,118.6810287,146.7625434,179.0320974,168.3409789,174.4731957,182.5289455,220.7126388,221.3603711,173.1718723,172.6228716,156.2463585,168.4188239,230.2221823,269.8068233,268.6618739,282.7499227,276.8245533,4929.469196
2019-07-31,190.3817366,186.0283175,158.9911563,141.6788442,171.7859313,121.8812764,93.90146498,77.67701366,96.29399908,96.34509284,122.1467436,117.2314444,80.12375242,108.9612666,97.86590394,36.70782675,33.34051663,46.23061578,101.3672156,164.8102377,137.1352579,104.7873535,117.5279238,115.2560399,2718.456932
2019-08-01,80.66535417,70.18922344,62.68721024,47.36047668,41.39042902,29.53330507,18.73640393,5.364545426,1.075907409,0.319345091,3.106533416,17.98616932,35.16219808,125.9966302,136.9342268,96.19565176,47.95481842,21.48181908,16.98540158,24.82677794,24.31252062,10.48648324,3.500609641,5.948449926,928.2004904
2019-08-02,3.08645784,6.02598934,1.877529317,0,0,0,0.001864117,0.45089549,1.013187123,1.102465029,3.352969125,11.6894593,6.010646686,9.373248093,46.81745869,15.90467651,9.047408852,7.276727353,3.699256159,5.608469419,4.6178363,0.043576769,0.374263925,3.989050754,141.3634362
2019-08-03,3.586368117,4.895123757,4.243287915,1.796128517,1.768563184,4.146256976,3.409628004,0.900368683,0.500182632,5.104951954,8.757574917,14.46498176,24.18217161,42.76701311,99.77754721,80.30075884,39.54084028,37.27638859,33.77815752,35.65573525,46.1163236,16.60462837,21.25237225,21.70914153,552.5344946
2019-08-04,17.32467699,23.11223482,20.854592,21.87187353,9.471695277,9.553416851,7.767976747,8.200669857,26.3496438,37.94789753,36.24291406,33.72746018,48.53027992,54.97235478,47.42455269,21.83253036,16.68298787,12.8156888,11.8876065,7.387300379,12.3235951,1.202234648,2.060339916,0.073584217,489.6181068
2019-08-05,0.073584217,0,0.367918058,0.441502275,0.441502275,0.337235776,0.876222916,0.50805066,3.582249507,4.243645003,18.34930301,22.36634579,31.70542848,23.62994803,20.72466363,26.95586021,26.84746905,38.89252387,45.68699559,33.7094424,28.48245733,34.11858892,50.80270556,78.86892909,492.0125716
2019-08-06,97.82394011,89.58375763,103.715477,83.86951165,68.23854567,76.79689002,84.15316918,73.66536654,109.7116949,73.50407197,68.08661405,67.72782593,84.45430282,103.4837787,79.05688417,33.862182,6.965092929,1.334211736,4.502542457,18.16347533,15.94453715,30.10144023,26.21305787,30.80121052,1431.75958
2019-08-07,41.94127872,35.89738962,14.62180063,28.43990643,50.72341097,55.76581512,15.98006432,4.935090312,13.45478751,5.907551312,3.762224591,25.48478716,59.89432062,69.06051853,80.12122255,45.97115244,32.11760722,23.89133299,20.93380186,42.59955424,43.46401446,20.98228707,34.26299749,45.728218,815.9411342
2019-08-08,38.31475946,31.40286045,42.87855451,60.02643388,53.42595142,62.00034654,54.47029593,49.16440665,85.83921189,163.7471976,174.3640026,136.2046579,111.1591911,188.4444405,213.2529283,133.9943019,86.04823815,67.14739244,69.10066363,71.40200729,80.74341711,70.77749772,64.80796753,74.63182968,2183.348554
2019-08-09,59.03182741,14.75928837,24.63320025,35.94513947,48.68787349,57.27135317,47.39072622,69.58516165,86.95621764,165.7144557,181.3396598,225.8726609,249.9206554,253.2077086,221.9212556,178.3709682,178.5805937,159.7220386,129.0470403,127.687079,162.7029741,209.7899097,223.2220252,239.7425504,3351.102363
2019-08-10,273.0692435,302.2484571,298.7195286,296.4967078,294.472458,295.4431335,349.1642631,404.0737977,447.0626862,432.6644253,523.7423547,508.6118376,525.861496,533.8163778,550.4892371,505.4081855,419.0266275,432.8082589,440.8073529,415.3285364,423.8711356,374.0263473,389.1552998,429.8648085,9866.232556
2019-08-11,399.1535175,480.8474892,518.0100153,519.2573216,549.9916842,527.6351855,528.8020564,561.1335681,592.4004297,584.4439168,547.4676208,592.3187111,572.115846,598.78577,609.1042618,546.5956315,532.5092441,543.2466025,543.1244332,575.1368751,590.2856521,520.399269,484.0981316,540.0950912,13056.95832
2019-08-12,544.5312577,566.4571967,522.6916522,503.4770205,457.0980803,457.4723926,474.8519884,523.7219977,476.4134439,467.9236089,514.7700129,477.1494798,437.3093064,481.1596925,438.86198,297.6547484,217.2602783,283.0646862,267.3236677,215.6676836,160.3593821,80.56103925,55.92864699,42.3230899,8964.032333
2019-08-13,37.07031284,35.72721628,27.48724865,38.87810117,30.64716059,20.5824339,21.24181397,4.619727653,0.445064071,11.68508649,17.47404242,20.97895829,28.03897595,56.50109745,52.16466722,26.34162144,19.78835924,17.01308493,24.82566129,50.20900536,63.54334245,51.92759144,71.05588065,77.54352954,805.7899833
2019-08-14,94.72620073,78.35413008,143.0414081,284.0350198,275.0975061,224.7033085,175.1301064,161.5320088,157.5571417,140.1487761,101.7196065,121.4873878,122.4948978,218.5169446,270.8488346,218.1829861,244.5038208,314.3385624,310.52709,307.973113,262.45134,149.3008872,113.8790957,128.9592725,4619.509445
2019-08-15,134.2559501,178.1054041,234.3858821,363.6694777,405.5106267,381.996844,353.9250009,417.2771261,539.271805,554.4796042,514.7973936,519.1090577,541.8535137,536.6473819,553.6677962,512.7422012,557.0631014,500.2806372,380.3964025,362.3413486,402.3071289,384.3147378,364.0467406,208.7460887,9901.191251
2019-08-16,130.9362567,73.38241107,51.80258966,108.7948003,142.0036637,225.2053492,234.2752364,221.8876954,253.3649814,312.3823891,283.0192574,292.4500964,297.6868983,355.2324523,311.7350441,164.6737426,195.5634533,185.6119021,86.90921222,81.89009743,39.49544479,13.11215306,26.91902574,23.94016015,4112.274313
2019-08-17,24.63591169,50.93078192,51.50364697,48.66239016,72.12560863,41.65417136,31.01764483,25.58115537,3.410992804,1.66681748,5.554210289,12.32557724,21.35021118,58.35622105,51.04113706,42.58366083,34.16288289,26.73711694,17.76354347,15.79094417,11.53453178,6.925598455,8.71693958,8.390080522,672.4217767
2019-08-18,16.1497565,10.81660753,9.069524063,4.014134632,5.691428693,5.823587351,6.655334727,10.78325012,15.07421828,17.82367336,18.90622018,16.1076686,14.61473454,28.16465861,32.43341775,17.27956898,5.801505428,2.980248544,11.03848289,19.14238508,21.92667131,18.56712633,17.94090698,19.37286383,346.1779743
2019-08-19,10.01437736,6.868022649,4.51189028,11.68400918,9.515069294,25.18578697,26.26167623,31.50443063,36.03091005,18.86256473,6.949260036,7.519643633,10.97186793,27.95345654,25.06916767,13.93027059,15.27181472,13.87786045,9.540177381,5.296235814,4.726796381,4.602021564,2.396758628,8.05171296,336.5957817
2019-08-20,8.265323863,11.54183694,23.39085984,41.53670776,59.48202991,57.67989446,56.91392379,93.14960532,95.13949915,108.4753947,136.7081541,135.9619383,68.71069089,36.69311656,42.50894482,64.76516243,100.5203677,76.66316381,90.24639082,72.02162053,32.28219729,1.797326878,2.256438405,9.463442927,1426.174031
2019-08-21,16.91527324,6.192080381,6.269356518,12.32499319,14.25735964,10.49285634,14.42787796,12.83533163,43.72117187,63.26967428,86.78068799,117.6538395,152.27492,181.0891539,233.9221496,188.9698099,187.6615082,175.0676494,150.6384035,191.4708229,165.6061371,177.6558886,259.6660218,245.9116471,2715.074615
2019-08-22,282.1351906,448.0806667,366.2073373,419.3124669,390.8141252,338.2254378,309.5681257,190.988065,132.7519917,86.36688117,106.2868998,84.01534252,108.259378,87.48405941,61.910533,14.9364824,21.03417974,9.287876965,6.961933613,27.96521016,46.69775875,43.79123968,39.61531419,32.67680309,3655.373299
2019-08-23,21.17395223,19.54419316,26.16748685,33.88970194,26.0491033,17.06091043,9.653719074,4.376339292,7.220815937,12.45200132,19.2928823,41.09607399,54.01914019,75.69192235,72.05145852,46.67419401,31.39610302,21.93124688,21.59407162,29.50938324,15.25310395,0.624600361,0.468038712,0.043576769,607.2340194
2019-08-24,0.385654409,0,1.734766978,8.370089679,11.81131084,12.02509423,9.857343634,3.54386261,0.258458661,0.019609546,0.051384274,0.505672094,7.941999365,28.69618626,23.90031767,11.42353812,14.7385773,2.725545353,0.121288675,2.16068148,0.403085116,1.019696403,4.671042325,7.641113877,154.0063189
2019-08-25,3.129768307,5.739868509,3.447915037,5.957519341,2.955288738,2.91452025,8.68670517,0.400482615,0,0.00054471,0.019609546,0.009260063,0.004357677,5.634294707,10.23477898,2.50081027,5.635565696,6.313729169,20.17485795,13.06621286,9.832417116,4.137018095,6.077070997,15.10809014,131.9806859
2019-08-26,29.91402683,12.58741613,12.70931004,17.44769057,10.90455392,23.7251905,28.94704622,45.39256188,43.56845647,73.55331372,140.6996621,175.4770683,205.3762971,240.7499152,262.2519339,167.6183217,74.82916587,77.45573748,98.60379179,69.44189092,69.49223117,61.7527155,39.44250809,43.66192259,2025.602728
2019-08-27,32.45668593,50.62896437,87.92352811,170.6800588,178.9474616,163.0120817,142.4059741,136.7147663,136.4606593,171.8019367,248.8960384,193.2315756,168.2777109,89.07614576,51.97451817,11.97957164,19.55905768,71.4458776,73.19578751,82.98862844,72.10400181,48.19196683,12.24750522,73.82166188,2488.022164
2019-08-28,100.3940163,95.79520849,48.82790321,46.93184771,84.16849066,84.05376573,43.83217461,26.12483004,112.2533523,97.55723515,39.65350741,38.42023642,1.608890638,23.2683607,24.14862052,44.38706122,24.80956209,1.661240259,1.425359811,12.61365903,7.557664364,3.803344115,1.931358731,3.669345549,968.8970351
2019-08-29,0.850654852,11.18820541,21.63790259,17.40710366,27.7962019,43.91649263,94.45694169,77.02933577,12.64187499,5.775162666,6.731633413,18.374862,25.18306342,164.1347433,96.06739686,41.45012919,34.47583067,58.66827308,77.65808198,35.47868949,30.53089837,24.57139084,44.33547722,36.4390761,1006.799422
2019-08-30,39.20077201,66.68160217,78.17459076,129.7122548,153.4490446,95.04814227,104.3521457,136.9251664,81.07816538,28.73102649,29.44250198,60.2079281,126.1423793,199.1838748,180.0722113,138.3540941,121.8894047,116.2074872,108.9130174,123.0280354,128.7194066,66.61952041,45.05471482,54.63631132,2411.823798
2019-08-31,60.86048417,54.19234877,72.9730618,79.55732402,75.70777643,48.4830415,40.10899965,34.26265856,14.56391616,6.783495821,0.462361627,0.874803645,3.226980817,44.35882105,41.79268194,4.197756244,2.202327557,0.680227317,0.266363003,13.56617458,0,0,0,0,599.1216046
2019-09-01,0,0.127098911,0.4836628,0.381296732,0.002905118,0.045029328,0.144348048,0,0.00054471,0.002723548,0.001634129,0.177212195,3.813387955,1.748069998,0.249970269,3.129084394,15.16685826,35.98116596,47.76684519,25.22125362,37.14326156,36.48596047,47.18877513,32.60217182,287.8632601
2019-09-02,63.74964819,67.20494101,44.65069159,34.12997638,54.40688265,93.34787054,183.0608121,264.9889817,266.9136466,172.4818372,58.3590838,40.59883885,59.19712862,66.43382587,53.20415474,42.93701698,39.34544084,16.44352142,15.16079685,30.64675508,19.99043138,22.25955849,13.73088569,5.039526276,1728.282253
2019-09-03,3.718856627,5.323044606,8.993195114,7.015312129,21.94503408,53.84593161,16.38776434,3.012601269,0.406934398,1.11160102,30.42720382,44.88160308,7.630679662,10.55684762,12.17698348,21.18047361,47.10286837,32.86421043,62.13880567,70.95222241,48.05666399,55.22516965,60.89542124,45.47664689,671.3260751
2019-09-04,65.14235871,53.43225794,45.75015769,63.50978531,72.97421174,77.39685135,80.12196396,68.03122919,16.44819987,52.23226568,99.05821277,187.0142661,204.3468989,396.9259547,356.5155612,247.2991042,132.5640215,67.42024657,32.01206368,28.56160969,19.59451525,42.49579311,38.30313596,52.28242133,2499.433086
2019-09-05,51.72341914,37.25906683,64.19606193,70.29401044,90.28578846,118.6749976,132.1775833,158.7867934,116.3847297,65.353933,64.90846343,59.04955771,66.37189844,129.5514566,141.4510346,91.92821203,40.60197698,32.00374778,41.81778397,64.86737719,47.0427173,42.34696634,37.71483444,42.7745997,1807.56701
2019-09-06,84.05712477,84.84699609,93.96375252,116.2945681,115.6022301,108.1003107,156.2960784,192.1637602,213.9803214,312.668867,337.4132698,235.6980512,194.5902055,274.8323082,390.3982515,389.3467047,440.2612392,522.4384651,538.7595298,505.8614747,415.4351966,302.2351329,162.500218,107.2150002,6294.959057
2019-09-07,73.08433084,22.47159579,4.575560782,14.10797908,33.5541124,77.92620621,159.7512986,306.7700371,304.4501764,309.5410082,375.7424005,399.0877196,373.835481,315.1645873,251.8550796,175.0086543,87.8531607,45.12564812,24.4305138,40.14141592,14.05169242,0.455340926,1.553148688,7.010367376,3417.547516
2019-09-08,4.650718604,1.97738972,1.11690286,0.024511933,0,0,0.017793847,1.605440811,0.254439914,0.279460243,4.815208804,10.61737999,15.33145437,35.73153159,28.81180995,24.43408468,34.6568286,45.52974095,39.03692639,39.04074541,32.91794301,25.39427458,32.74552729,33.8368409,412.8269544
2019-09-09,65.0001774,116.4391552,122.6183744,144.1887966,210.824171,179.4939658,228.8754604,247.5604347,312.5126292,354.4153879,376.3328566,405.4407072,268.701901,239.4816587,109.4819334,265.9649621,252.8682425,242.8825683,333.9454637,374.1577948,391.2120961,265.6159062,235.0466996,174.3923759,5917.453719
2019-09-10,167.5611363,223.9442405,212.039624,222.1006285,252.9907053,159.0393783,139.5906545,158.0891475,124.1107638,122.3145959,110.9497533,86.29213491,60.34670498,81.60342886,79.74551817,20.85415321,12.22539304,11.36513617,33.62562974,83.12707547,54.24661698,21.22809031,13.85164781,13.05413241,2464.29629
2019-09-11,16.21232548,23.29745425,37.84916286,50.77443513,45.87516855,32.65560481,44.83116902,30.4085233,9.050891967,9.411320269,1.63308785,1.544139796,4.596874058,32.5307271,36.20540475,12.71225147,15.67037572,11.50854005,8.283707812,24.5786839,20.09868636,12.39733971,16.22827336,16.35249137,514.7066389
2019-09-12,8.865064282,46.36093453,119.955047,146.472074,189.5391162,232.7734418,249.4808326,256.4550706,257.4250986,271.3239697,279.8508117,280.3030266,346.4828059,367.7454732,350.7734442,297.4246297,246.3014715,259.7818876,245.0068057,299.0939317,305.1611435,245.6936815,228.9539016,176.1692731,5707.392937
2019-09-13,133.5632157,125.0087993,124.1676738,123.7060506,127.3153631,117.1982868,100.1797275,115.0322096,139.180237,171.9923702,197.9967074,182.5676441,209.7849619,257.8639923,276.0613909,261.9624086,205.5499233,165.7393096,150.7018319,167.6575771,177.9935208,82.37095497,69.89965883,46.38718349,3729.880999
2019-09-14,48.1818201,100.2531997,66.99588449,32.80185026,58.46347437,74.71091244,67.59307083,57.67069189,73.75988273,81.08428731,77.32759152,93.32326783,77.87387474,91.08921093,69.85229028,16.50823292,17.68521726,41.18803913,99.89410901,189.5413253,210.0752165,171.6468397,192.2381584,193.4828441,2203.241292
2019-09-15,191.8318898,176.4713449,158.7206112,110.3489537,93.39323275,92.91695077,143.507274,121.6439131,88.40810178,80.21940646,29.85072552,22.28986553,26.16611903,52.94061817,59.87077706,28.78145752,26.41589562,28.04680463,32.06468263,54.90436594,55.30220067,50.89924626,56.8279898,71.48938174,1853.311809
2019-09-16,85.23731684,68.22760608,65.19252949,51.70553148,58.7054011,37.4347962,33.92854881,70.00617074,79.46210878,88.16093071,79.98860391,79.82802957,82.21283788,95.57211964,101.0189737,50.26319792,28.00747963,26.36655704,26.05979474,46.05707735,34.2286596,11.00382725,12.10537838,47.25286324,1358.02634
2019-09-17,74.48133549,79.90740587,80.26684764,59.74744572,63.12115921,82.42841276,112.7127695,140.1101441,149.0733711,191.2079673,220.6292256,258.8699257,238.0917504,275.653234,230.4327761,142.7134112,136.1859077,149.6801595,178.6765322,171.0450052,184.3060032,132.3902743,101.4773438,80.73930455,3533.947712
2019-09-18,43.87703447,12.85429963,4.602057878,5.889948113,17.60526296,18.75271495,90.04451236,75.35308271,159.1922903,145.0096195,168.195381,198.2091684,249.2234392,279.5796038,326.2514797,313.6118804,343.3358914,414.482451,372.6886343,521.333334,548.308014,493.5036022,468.149379,355.3843082,5625.43739
2019-09-19,272.3225011,197.886319,149.6232827,81.11909425,127.2184017,187.1578152,214.4240843,179.6957928,273.2972892,327.6925544,370.1679451,346.5514999,331.9615314,338.367831,314.8646218,257.6644742,205.5304167,157.2935809,108.5130009,156.1547444,178.3856875,134.5257932,79.3636162,79.27315507,5069.055033
2019-09-20,106.699599,104.182399,153.7079693,184.8545772,222.734156,204.8448996,235.5451845,197.4913985,236.8223833,311.0738846,281.6513826,345.2404685,334.5057853,451.8279088,462.1464308,411.9824155,389.6594982,387.3056778,432.4190457,422.2779114,378.1158122,248.239158,297.1182548,306.8221144,7107.268315
2019-09-21,301.1563839,339.4056541,356.9907598,391.6979861,445.6613662,485.0398588,547.2474976,572.2897748,590.3772541,570.9805168,545.912714,537.5390231,512.5039815,466.3434759,521.7503062,524.6734057,470.7151761,372.8674049,397.0989333,571.043921,595.3207934,537.4257175,486.640942,452.9115299,11593.59438
2019-09-22,418.0590386,339.8628471,331.5829855,287.7822164,234.7134039,159.7034852,129.2142964,119.2546927,122.3276659,131.1576267,125.9678513,100.003287,66.57440937,37.00539253,15.37896818,11.31180304,75.12998175,159.3714665,260.9448003,381.5540072,514.9847767,486.7839403,438.2830233,380.2619258,5327.213892
2019-09-23,322.7680527,224.3464693,186.5887995,175.5432263,163.391717,139.1423918,125.4097479,92.25380615,63.31180757,68.32319657,47.58228849,39.93599079,46.66736698,71.68746842,141.2029587,241.2612765,262.4516698,263.7680908,337.665201,334.9254629,261.2453832,147.9347767,88.69756652,77.64854653,3923.753262
2019-09-24,88.33235083,97.36661402,80.87392651,121.9276221,150.5881874,140.2021849,141.3790391,112.6350546,55.53238284,57.9629165,53.84788349,42.10884048,47.39895436,74.47638166,78.60024502,56.84200397,41.93976564,33.21089995,72.03520801,83.89856283,73.77319786,22.12950302,18.78743111,16.93013171,1762.779288
2019-09-25,12.08933366,8.624087773,9.598555121,11.14264347,12.44023559,16.62011628,13.3437182,13.57523189,9.280674693,14.95839486,24.82895073,43.39587734,54.42714585,66.6829821,72.38108349,72.97917465,58.61993616,57.13843797,80.97017367,119.3395675,95.54452707,94.28330037,89.70250735,107.5926867,1159.559342
